data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
training,2018-09-17 20:44:27.520551,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153721706752025637,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-17 20:44:27.520551,2018-09-18 19:19:16.690685,1354.0,True,682,2018-09-18 01:30:35,686.5168796045147,1020.0,582.0,818.8444000000001,1.7525773195876289,23.0,17.0,25.2683,1.3529411764705883
training,2018-09-17 20:44:27.520551,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153721706752025637,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-17 20:44:27.520551,2018-09-18 19:19:16.690685,1354.0,True,704,2018-09-18 01:06:35,709.7414561573406,1044.0,599.0,843.1981999999999,1.7429048414023371,24.0,17.0,24.3538,1.411764705882353
training,2018-09-17 20:44:27.520551,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153721706752025637,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-17 20:44:27.520551,2018-09-18 19:19:16.690685,1354.0,True,726,2018-09-17 23:54:31,728.7160371773359,1116.0,623.0,864.3981,1.7913322632423756,72.0,24.0,21.199900000000003,3.0
training,2018-09-17 20:44:27.520551,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153721706752025637,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-17 20:44:27.520551,2018-09-18 19:19:16.690685,1354.0,False,735,2018-09-17 22:42:34,735.7210379835641,1188.0,632.0,873.0833,1.879746835443038,71.0,9.0,8.6993,7.888888888888889
training,2018-09-17 04:40:21.508413,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,Carting,trip-153715922150817817,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND380054AAA,AMD_Memnagar (Gujarat),2018-09-17 04:40:21.508413,2018-09-17 07:25:06.539860,164.0,True,9,2018-09-17 06:51:55,9.016179754499236,23.0,12.0,12.1029,1.9166666666666667,23.0,12.0,12.1029,1.9166666666666667
training,2018-09-17 04:40:21.508413,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,Carting,trip-153715922150817817,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND380054AAA,AMD_Memnagar (Gujarat),2018-09-17 04:40:21.508413,2018-09-17 07:25:06.539860,164.0,False,17,2018-09-17 04:40:21.508413,17.050898617939055,155.0,17.0,19.6892,9.117647058823527,131.0,7.0,9.3485,18.714285714285715
training,2018-09-17 04:40:21.508413,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,Carting,trip-153715922150817817,IND380054AAA,AMD_Memnagar (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-17 07:25:06.539860,2018-09-17 08:20:54.697021,55.0,True,9,2018-09-17 07:57:55,9.175447479452298,15.0,9.0,12.7211,1.6666666666666667,15.0,9.0,12.7211,1.6666666666666667
training,2018-09-17 04:40:21.508413,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,Carting,trip-153715922150817817,IND380054AAA,AMD_Memnagar (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-17 07:25:06.539860,2018-09-17 08:20:54.697021,55.0,False,14,2018-09-17 07:43:56,14.612510847118454,29.0,15.0,17.4061,1.9333333333333331,13.0,7.0,6.4191,1.8571428571428568
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,22,2018-09-30 18:56:14,28.849962679795283,43.0,29.0,31.5623,1.4827586206896552,43.0,29.0,31.5623,1.4827586206896552
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,44,2018-09-30 18:32:18,49.03348640634077,67.0,44.0,51.8421,1.5227272727272727,23.0,14.0,20.2798,1.6428571428571428
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,66,2018-09-30 17:44:14,69.02706343123153,115.0,58.0,72.3673,1.9827586206896552,48.0,14.0,20.5252,3.4285714285714284
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,88,2018-09-30 17:20:13,88.57538961155683,139.0,74.0,94.4656,1.8783783783783785,24.0,15.0,22.0983,1.6
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,110,2018-09-30 16:56:13,110.61922977013349,163.0,90.0,117.2233,1.8111111111111111,24.0,16.0,22.7577,1.5
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,132,2018-09-30 16:08:11,137.85736672729092,211.0,112.0,147.9749,1.8839285714285716,48.0,21.0,30.7516,2.2857142857142856
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,154,2018-09-30 15:32:11,159.78935745486766,247.0,135.0,174.57760000000002,1.8296296296296295,36.0,23.0,26.6027,1.565217391304348
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,176,2018-09-30 15:08:15,176.21978634491302,271.0,152.0,193.0555,1.7828947368421053,23.0,17.0,18.2598,1.3529411764705883
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,198,2018-09-30 14:32:15,200.65209012221555,307.0,167.0,224.0463,1.838323353293413,36.0,19.0,27.9615,1.894736842105263
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,220,2018-09-30 13:56:12,221.1406544375874,343.0,184.0,248.6145,1.8641304347826089,36.0,17.0,24.5682,2.117647058823529
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,242,2018-09-30 13:32:12,243.74696114604944,367.0,201.0,272.2278,1.8258706467661687,24.0,16.0,23.6133,1.5
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,264,2018-09-30 12:56:16,270.74460776219803,403.0,224.0,303.936,1.7991071428571428,35.0,22.0,31.7082,1.5909090909090908
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,286,2018-09-30 12:32:14,291.3842512139992,427.0,239.0,325.4066,1.786610878661088,24.0,15.0,21.4706,1.6
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,308,2018-09-30 12:08:14,309.1418729017324,451.0,255.0,347.3002,1.768627450980392,24.0,15.0,21.8936,1.6
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,330,2018-09-30 11:32:18,334.53168081941794,487.0,275.0,376.4408,1.770909090909091,35.0,20.0,29.1406,1.75
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,352,2018-09-30 11:08:15,352.6908855983117,511.0,290.0,397.8555,1.7620689655172417,24.0,15.0,21.4147,1.6
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,374,2018-09-30 10:32:15,375.7163669484776,547.0,311.0,426.4121,1.7588424437299035,36.0,20.0,28.5566,1.8
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,396,2018-09-30 09:32:17,399.83004060063246,607.0,332.0,456.5072,1.8283132530120485,59.0,21.0,30.0951,2.8095238095238093
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,418,2018-09-30 08:56:18,424.858626875238,643.0,354.0,487.2746,1.8163841807909604,35.0,22.0,30.7674,1.5909090909090908
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,440,2018-09-30 08:32:14,442.9144222352108,667.0,370.0,510.284,1.8027027027027027,24.0,16.0,23.009400000000003,1.5
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,462,2018-09-30 07:32:15,466.560211427062,727.0,392.0,540.7904,1.8545918367346936,59.0,21.0,30.506400000000003,2.8095238095238093
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,484,2018-09-30 07:08:16,484.2107388526719,751.0,405.0,561.7944,1.854320987654321,23.0,21.0,27.2427,1.0952380952380951
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,506,2018-09-30 06:32:13,512.0029514448416,787.0,428.0,593.916,1.838785046728972,36.0,22.0,32.1216,1.6363636363636365
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,528,2018-09-30 05:44:12,530.1396947059116,835.0,445.0,618.0559000000001,1.8764044943820224,48.0,17.0,24.1399,2.823529411764706
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,550,2018-09-30 04:56:15,554.0411118682912,883.0,474.0,658.9198,1.8628691983122363,47.0,28.0,40.8639,1.6785714285714286
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,572,2018-09-30 04:32:12,573.7532816266008,907.0,489.0,680.3357,1.8548057259713704,24.0,17.0,24.0377,1.411764705882353
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,594,2018-09-30 03:56:12,599.454648669611,943.0,509.0,708.7692,1.852652259332024,36.0,20.0,28.4336,1.8
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,616,2018-09-30 03:20:13,619.046323837609,979.0,527.0,734.773,1.857685009487666,35.0,18.0,26.0038,1.9444444444444444
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,638,2018-09-30 02:56:15,638.127374269035,1003.0,544.0,757.7683000000001,1.84375,23.0,16.0,22.9953,1.4375
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,660,2018-09-30 02:20:15,662.9148631313516,1039.0,568.0,792.3763,1.829225352112676,36.0,24.0,34.608,1.5
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,682,2018-09-30 01:56:15,685.249617874904,1063.0,591.0,823.6447,1.7986463620981388,24.0,22.0,31.2684,1.0909090909090908
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,704,2018-09-30 01:20:12,712.7326774506679,1099.0,610.0,848.2515,1.801639344262295,36.0,27.0,35.0077,1.3333333333333333
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,True,726,2018-09-30 00:44:14,729.6119278789608,1135.0,624.0,868.3911999999999,1.8189102564102564,35.0,14.0,20.354,2.5
test,2018-09-29 11:36:49.035183,thanos::sroute:911f6f84-2799-473b-8702-b5e367630375,FTL,trip-153822100903493215,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 11:36:49.035183,2018-09-30 19:39:54.090554,1923.0,False,735,2018-09-30 00:32:11,735.5470716695851,1147.0,630.0,876.3166,1.8206349206349208,12.0,5.0,7.9254,2.4
test,2018-10-03 15:16:40.692195,thanos::sroute:e6635ca8-c8d4-4b1d-b954-39cc676f180d,FTL,trip-153857980069195106,IND395023AAA,Surat_HUB (Gujarat),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-04 07:07:19.150492,2018-10-05 16:37:19.365647,2010.0,True,22,2018-10-05 15:31:56,22.197284382744865,52.0,30.0,30.3372,1.7333333333333334,52.0,30.0,30.3372,1.7333333333333334
test,2018-10-03 15:16:40.692195,thanos::sroute:e6635ca8-c8d4-4b1d-b954-39cc676f180d,FTL,trip-153857980069195106,IND395023AAA,Surat_HUB (Gujarat),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-04 07:07:19.150492,2018-10-05 16:37:19.365647,2010.0,True,44,2018-10-05 15:01:58,45.0598319705439,81.0,47.0,54.3514,1.7234042553191489,29.0,16.0,24.0142,1.8125
test,2018-10-03 15:16:40.692195,thanos::sroute:e6635ca8-c8d4-4b1d-b954-39cc676f180d,FTL,trip-153857980069195106,IND395023AAA,Surat_HUB (Gujarat),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-04 07:07:19.150492,2018-10-05 16:37:19.365647,2010.0,True,66,2018-10-05 14:39:56,66.89497122186513,104.0,63.0,77.2122,1.6507936507936507,22.0,16.0,22.8608,1.375
test,2018-10-03 15:16:40.692195,thanos::sroute:e6635ca8-c8d4-4b1d-b954-39cc676f180d,FTL,trip-153857980069195106,IND395023AAA,Surat_HUB (Gujarat),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-04 07:07:19.150492,2018-10-05 16:37:19.365647,2010.0,True,88,2018-10-05 14:13:59,88.10771025817746,129.0,79.0,99.8425,1.6329113924050631,25.0,15.0,22.6303,1.6666666666666667
test,2018-10-03 15:16:40.692195,thanos::sroute:e6635ca8-c8d4-4b1d-b954-39cc676f180d,FTL,trip-153857980069195106,IND395023AAA,Surat_HUB (Gujarat),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-04 07:07:19.150492,2018-10-05 16:37:19.365647,2010.0,True,110,2018-10-05 13:49:58,110.34887244621844,153.0,95.0,123.1974,1.6105263157894736,24.0,16.0,23.3549,1.5
test,2018-10-03 15:16:40.692195,thanos::sroute:e6635ca8-c8d4-4b1d-b954-39cc676f180d,FTL,trip-153857980069195106,IND395023AAA,Surat_HUB (Gujarat),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-04 07:07:19.150492,2018-10-05 16:37:19.365647,2010.0,True,132,2018-10-05 13:27:57,133.20249383678308,176.0,112.0,147.47570000000002,1.5714285714285714,22.0,17.0,24.2783,1.2941176470588236
test,2018-10-03 15:16:40.692195,thanos::sroute:e6635ca8-c8d4-4b1d-b954-39cc676f180d,FTL,trip-153857980069195106,IND395023AAA,Surat_HUB (Gujarat),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-04 07:07:19.150492,2018-10-05 16:37:19.365647,2010.0,True,154,2018-10-05 13:05:57,155.60606861892416,198.0,129.0,170.6344,1.5348837209302326,22.0,16.0,23.1586,1.375
test,2018-10-03 15:16:40.692195,thanos::sroute:e6635ca8-c8d4-4b1d-b954-39cc676f180d,FTL,trip-153857980069195106,IND395023AAA,Surat_HUB (Gujarat),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-04 07:07:19.150492,2018-10-05 16:37:19.365647,2010.0,True,176,2018-10-05 12:41:58,176.52053295853932,221.0,145.0,193.5785,1.5241379310344827,23.0,16.0,22.9441,1.4375
test,2018-10-03 15:16:40.692195,thanos::sroute:e6635ca8-c8d4-4b1d-b954-39cc676f180d,FTL,trip-153857980069195106,IND395023AAA,Surat_HUB (Gujarat),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-04 07:07:19.150492,2018-10-05 16:37:19.365647,2010.0,True,198,2018-10-05 12:14:00,199.06541705240173,249.0,163.0,218.6738,1.5276073619631902,27.0,17.0,25.0953,1.588235294117647
test,2018-10-03 15:16:40.692195,thanos::sroute:e6635ca8-c8d4-4b1d-b954-39cc676f180d,FTL,trip-153857980069195106,IND395023AAA,Surat_HUB (Gujarat),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-04 07:07:19.150492,2018-10-05 16:37:19.365647,2010.0,True,220,2018-10-05 11:44:01,220.829516522196,279.0,181.0,244.1698,1.5414364640883975,29.0,18.0,25.4959,1.6111111111111112
test,2018-10-03 15:16:40.692195,thanos::sroute:e6635ca8-c8d4-4b1d-b954-39cc676f180d,FTL,trip-153857980069195106,IND395023AAA,Surat_HUB (Gujarat),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-04 07:07:19.150492,2018-10-05 16:37:19.365647,2010.0,True,242,2018-10-05 11:13:58,242.07218696139984,309.0,203.0,268.1398,1.522167487684729,30.0,21.0,23.9701,1.4285714285714286
test,2018-10-03 15:16:40.692195,thanos::sroute:e6635ca8-c8d4-4b1d-b954-39cc676f180d,FTL,trip-153857980069195106,IND395023AAA,Surat_HUB (Gujarat),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-04 07:07:19.150492,2018-10-05 16:37:19.365647,2010.0,True,264,2018-10-05 10:49:59,264.72785442576605,333.0,220.0,291.754,1.5136363636363637,23.0,17.0,23.6141,1.3529411764705883
test,2018-10-03 15:16:40.692195,thanos::sroute:e6635ca8-c8d4-4b1d-b954-39cc676f180d,FTL,trip-153857980069195106,IND395023AAA,Surat_HUB (Gujarat),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-04 07:07:19.150492,2018-10-05 16:37:19.365647,2010.0,True,286,2018-10-05 10:27:57,286.4612448524218,356.0,236.0,314.29490000000004,1.5084745762711864,22.0,15.0,22.541,1.4666666666666666
test,2018-10-03 15:16:40.692195,thanos::sroute:e6635ca8-c8d4-4b1d-b954-39cc676f180d,FTL,trip-153857980069195106,IND395023AAA,Surat_HUB (Gujarat),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-04 07:07:19.150492,2018-10-05 16:37:19.365647,2010.0,True,308,2018-10-05 09:57:58,308.4070073429222,385.0,253.0,337.7241,1.5217391304347827,29.0,16.0,23.4291,1.8125
test,2018-10-03 15:16:40.692195,thanos::sroute:e6635ca8-c8d4-4b1d-b954-39cc676f180d,FTL,trip-153857980069195106,IND395023AAA,Surat_HUB (Gujarat),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-04 07:07:19.150492,2018-10-05 16:37:19.365647,2010.0,True,330,2018-10-05 09:29:59,330.4457611955816,413.0,269.0,361.0361,1.5353159851301117,27.0,16.0,23.3121,1.6875
test,2018-10-03 15:16:40.692195,thanos::sroute:e6635ca8-c8d4-4b1d-b954-39cc676f180d,FTL,trip-153857980069195106,IND395023AAA,Surat_HUB (Gujarat),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-04 07:07:19.150492,2018-10-05 16:37:19.365647,2010.0,True,352,2018-10-05 08:13:56,352.02795000998185,490.0,290.0,390.8786,1.6896551724137931,76.0,21.0,29.8424,3.619047619047619
test,2018-10-03 15:16:40.692195,thanos::sroute:e6635ca8-c8d4-4b1d-b954-39cc676f180d,FTL,trip-153857980069195106,IND395023AAA,Surat_HUB (Gujarat),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-04 07:07:19.150492,2018-10-05 16:37:19.365647,2010.0,True,374,2018-10-05 07:43:57,374.23113562577794,520.0,308.0,415.3506,1.6883116883116882,29.0,17.0,24.4721,1.7058823529411764
test,2018-10-03 15:16:40.692195,thanos::sroute:e6635ca8-c8d4-4b1d-b954-39cc676f180d,FTL,trip-153857980069195106,IND395023AAA,Surat_HUB (Gujarat),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-04 07:07:19.150492,2018-10-05 16:37:19.365647,2010.0,True,396,2018-10-05 07:11:58,396.89884915344254,551.0,326.0,441.6577,1.6901840490797546,31.0,18.0,26.3071,1.7222222222222223
test,2018-10-03 15:16:40.692195,thanos::sroute:e6635ca8-c8d4-4b1d-b954-39cc676f180d,FTL,trip-153857980069195106,IND395023AAA,Surat_HUB (Gujarat),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-10-04 07:07:19.150492,2018-10-05 16:37:19.365647,2010.0,True,418,2018-10-05 06:45:58,419.2695418988501,577.0,343.0,465.2431,1.6822157434402332,26.0,16.0,23.5854,1.625
