data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,352,2018-09-29 08:50:09,352.0918522776763,671.0,297.0,398.4926,2.259259259259259,21.0,17.0,23.7446,1.2352941176470589
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,374,2018-09-29 08:26:07,374.8436038239863,695.0,314.0,422.3351,2.213375796178344,24.0,16.0,23.8425,1.5
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,396,2018-09-29 08:00:04,396.0186053930876,721.0,330.0,445.6189,2.184848484848485,26.0,16.0,23.2838,1.625
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,418,2018-09-29 07:48:12,418.1670483810693,733.0,347.0,468.7661,2.112391930835735,11.0,16.0,23.1472,0.6875
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,440,2018-09-29 06:58:07,440.0132982671359,783.0,366.0,496.0961,2.139344262295082,50.0,19.0,27.33,2.631578947368421
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,462,2018-09-29 06:28:06,462.8853415374589,813.0,384.0,521.4595,2.1171875,30.0,17.0,25.3633,1.7647058823529411
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,484,2018-09-29 05:56:05,484.3566575478868,845.0,401.0,545.8386999999999,2.107231920199501,32.0,17.0,24.3793,1.8823529411764703
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,506,2018-09-29 05:02:04,506.6132803229204,899.0,431.0,588.3079,2.08584686774942,54.0,29.0,42.4691,1.862068965517241
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,528,2018-09-29 04:34:03,528.8492015786893,927.0,449.0,613.1225999999999,2.0645879732739423,28.0,17.0,24.8147,1.6470588235294117
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,550,2018-09-29 03:48:08,550.1228065689637,973.0,468.0,639.695,2.079059829059829,45.0,19.0,26.5724,2.3684210526315788
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,572,2018-09-29 03:02:02,573.5781415650221,1019.0,489.0,669.8357,2.083844580777096,46.0,21.0,29.6922,2.1904761904761907
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,594,2018-09-29 02:08:01,594.1086757275748,1073.0,512.0,702.9555,2.095703125,54.0,38.0,54.5175,1.4210526315789471
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,616,2018-09-29 01:08:02,616.130227495687,1133.0,531.0,730.2167,2.133709981167608,59.0,19.0,27.2612,3.1052631578947367
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,638,2018-09-29 00:40:03,638.6404472304549,1161.0,549.0,754.7893,2.114754098360656,27.0,17.0,24.5726,1.588235294117647
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,660,2018-09-28 23:58:01,660.467448158474,1203.0,570.0,783.0684,2.110526315789474,42.0,21.0,28.2791,2.0
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,682,2018-09-28 22:46:01,682.0303440045328,1275.0,627.0,844.7171,2.0334928229665072,72.0,56.0,61.6487,1.2857142857142858
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,704,2018-09-28 22:20:04,705.1962260576491,1301.0,654.0,873.8748,1.989296636085627,25.0,26.0,29.1577,0.9615384615384616
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,726,2018-09-28 21:40:00,726.5927848249074,1341.0,666.0,897.714,2.0135135135135136,40.0,28.0,31.9775,1.4285714285714286
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,748,2018-09-28 21:20:05,749.0087602173464,1361.0,689.0,922.2972,1.9753265602322203,19.0,22.0,24.5832,0.8636363636363636
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,770,2018-09-28 20:38:04,770.3506726922064,1403.0,714.0,948.9923,1.964985994397759,42.0,24.0,26.6951,1.75
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,792,2018-09-28 19:48:03,792.1202950701045,1453.0,727.0,962.6303,1.998624484181568,50.0,26.0,29.2195,1.9230769230769231
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,814,2018-09-28 19:20:03,814.4719265663321,1481.0,740.0,980.5178,2.0013513513513512,28.0,17.0,24.9032,1.6470588235294117
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,836,2018-09-28 18:52:03,836.9891166310869,1509.0,757.0,1004.9442,1.9933949801849409,28.0,17.0,24.4264,1.6470588235294117
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,858,2018-09-28 18:26:03,858.120175384208,1535.0,773.0,1026.3781,1.9857697283311773,26.0,15.0,21.434,1.7333333333333334
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,880,2018-09-28 17:44:06,880.0671631913697,1577.0,792.0,1051.5015,1.991161616161616,41.0,19.0,25.1233,2.1578947368421053
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,902,2018-09-28 17:14:03,902.8439263767352,1607.0,809.0,1075.7362,1.9864029666254637,30.0,17.0,24.2347,1.7647058823529411
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,924,2018-09-28 16:40:05,924.4236845073112,1641.0,827.0,1101.8172,1.9842805320435308,33.0,18.0,26.081,1.8333333333333333
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,946,2018-09-28 15:56:05,946.151818601693,1685.0,852.0,1136.5245,1.977699530516432,44.0,24.0,34.707300000000004,1.8333333333333333
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,968,2018-09-28 14:34:02,968.1458547513412,1767.0,870.0,1161.3782,2.0310344827586206,82.0,18.0,24.8555,4.555555555555555
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,990,2018-09-28 14:02:06,990.053031568602,1799.0,888.0,1186.9926,2.025900900900901,31.0,18.0,25.6143,1.7222222222222223
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,1012,2018-09-28 13:32:05,1012.54237338439,1829.0,905.0,1211.8316,2.0209944751381217,30.0,17.0,24.8391,1.7647058823529411
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,1034,2018-09-28 12:32:01,1034.6800274494385,1889.0,924.0,1238.7266000000002,2.044372294372294,60.0,18.0,26.895,3.333333333333333
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,1056,2018-09-28 12:06:07,1057.8073768729953,1915.0,943.0,1266.1594,2.0307529162248144,25.0,19.0,27.4328,1.3157894736842106
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,1078,2018-09-28 10:56:05,1079.0021531440552,1985.0,983.0,1308.9529,2.019328585961343,70.0,39.0,42.7935,1.794871794871795
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,True,1100,2018-09-28 10:16:02,1100.0744483228552,2025.0,999.0,1331.5405,2.027027027027027,40.0,15.0,22.5877,2.6666666666666665
test,2018-09-28 05:48:39.089331,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153811371908907064,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-28 05:48:39.089331,2018-09-29 20:33:05.662947,2324.0,False,1113,2018-09-28 09:12:04,1113.9619874536372,2089.0,1006.0,1365.7937,2.076540755467197,63.0,13.0,15.8808,4.846153846153846
training,2018-09-17 18:13:58.441217,thanos::sroute:5c587199-f829-46b3-b30d-31a968d02212,Carting,trip-153720803844091258,IND400011AAA,LowerParel_CP (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2018-09-17 18:13:58.441217,2018-09-17 19:48:21.237126,94.0,True,9,2018-09-17 18:49:54,9.17966966846487,30.0,9.0,9.917,3.333333333333333,30.0,9.0,9.917,3.333333333333333
training,2018-09-17 18:13:58.441217,thanos::sroute:5c587199-f829-46b3-b30d-31a968d02212,Carting,trip-153720803844091258,IND400011AAA,LowerParel_CP (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2018-09-17 18:13:58.441217,2018-09-17 19:48:21.237126,94.0,False,14,2018-09-17 18:37:55,14.294084484294793,42.0,14.0,15.8237,3.0,11.0,5.0,5.5541,2.2
training,2018-09-24 02:00:20.752073,thanos::sroute:2d2cdf5e-6ea1-4525-833e-cae6a1aad24b,Carting,trip-153775442075182226,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110064AAA,Delhi_Mayapuri_PC (Delhi),2018-09-24 02:00:20.752073,2018-09-24 06:49:04.423194,288.0,True,27,2018-09-24 04:56:50,30.701307987710457,112.0,39.0,36.0048,2.871794871794872,112.0,39.0,36.0048,2.871794871794872
training,2018-09-24 02:00:20.752073,thanos::sroute:2d2cdf5e-6ea1-4525-833e-cae6a1aad24b,Carting,trip-153775442075182226,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110064AAA,Delhi_Mayapuri_PC (Delhi),2018-09-24 02:00:20.752073,2018-09-24 06:49:04.423194,288.0,True,36,2018-09-24 04:50:52,36.12779392323213,118.0,45.0,41.8748,2.6222222222222222,5.0,5.0,5.87,1.0
training,2018-09-24 02:00:20.752073,thanos::sroute:2d2cdf5e-6ea1-4525-833e-cae6a1aad24b,Carting,trip-153775442075182226,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110064AAA,Delhi_Mayapuri_PC (Delhi),2018-09-24 02:00:20.752073,2018-09-24 06:49:04.423194,288.0,True,45,2018-09-24 04:36:43,45.11191559049904,132.0,54.0,52.3086,2.4444444444444446,14.0,9.0,10.4338,1.5555555555555556
training,2018-09-24 02:00:20.752073,thanos::sroute:2d2cdf5e-6ea1-4525-833e-cae6a1aad24b,Carting,trip-153775442075182226,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110064AAA,Delhi_Mayapuri_PC (Delhi),2018-09-24 02:00:20.752073,2018-09-24 06:49:04.423194,288.0,False,46,2018-09-24 04:26:47,46.54581725297953,142.0,58.0,55.496,2.4482758620689653,9.0,3.0,3.1874,3.0
training,2018-09-15 05:41:31.557912,thanos::sroute:3f173288-173a-4721-aa0e-40a177ae6a2c,Carting,trip-153699009155763532,IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2018-09-15 05:41:31.557912,2018-09-15 08:51:41.714816,190.0,True,9,2018-09-15 06:27:55,9.32072389609292,28.0,9.0,11.6198,3.111111111111111,28.0,9.0,11.6198,3.111111111111111
training,2018-09-15 05:41:31.557912,thanos::sroute:3f173288-173a-4721-aa0e-40a177ae6a2c,Carting,trip-153699009155763532,IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),IND400072AAB,Mumbai Hub (Maharashtra),2018-09-15 05:41:31.557912,2018-09-15 08:51:41.714816,190.0,False,16,2018-09-15 05:59:54,16.9152718710098,56.0,16.0,20.164900000000003,3.5,28.0,6.0,8.5451,4.666666666666667
training,2018-09-20 21:50:48.105669,thanos::sroute:05c1c3a2-b159-49cc-89ae-bcce3d1083e9,FTL,trip-153748024810533045,IND403726AAA,Goa_Hub (Goa),IND581303AAA,Karwar_Central_D_1 (Karnataka),2018-09-20 21:50:48.105669,2018-09-21 03:14:19.160558,323.0,True,22,2018-09-21 02:03:19,23.85367121685271,54.0,34.0,36.2934,1.588235294117647,54.0,34.0,36.2934,1.588235294117647
training,2018-09-20 21:50:48.105669,thanos::sroute:05c1c3a2-b159-49cc-89ae-bcce3d1083e9,FTL,trip-153748024810533045,IND403726AAA,Goa_Hub (Goa),IND581303AAA,Karwar_Central_D_1 (Karnataka),2018-09-20 21:50:48.105669,2018-09-21 03:14:19.160558,323.0,True,44,2018-09-21 01:27:18,44.66408972955401,90.0,57.0,61.24,1.5789473684210529,36.0,23.0,24.9466,1.565217391304348
training,2018-09-20 21:50:48.105669,thanos::sroute:05c1c3a2-b159-49cc-89ae-bcce3d1083e9,FTL,trip-153748024810533045,IND403726AAA,Goa_Hub (Goa),IND581303AAA,Karwar_Central_D_1 (Karnataka),2018-09-20 21:50:48.105669,2018-09-21 03:14:19.160558,323.0,False,64,2018-09-21 00:45:18,64.6157951553786,132.0,78.0,83.7662,1.6923076923076923,42.0,20.0,22.5261,2.1
training,2018-09-20 21:50:48.105669,thanos::sroute:05c1c3a2-b159-49cc-89ae-bcce3d1083e9,FTL,trip-153748024810533045,IND581303AAA,Karwar_Central_D_1 (Karnataka),IND581400AAB,Mallapur_ShtDRDPP_D (Karnataka),2018-09-21 03:14:19.160558,2018-09-21 04:17:19.879831,63.0,True,22,2018-09-21 03:25:20,22.10631744550709,42.0,46.0,48.5472,0.9130434782608696,42.0,46.0,48.5472,0.9130434782608696
training,2018-09-20 21:50:48.105669,thanos::sroute:05c1c3a2-b159-49cc-89ae-bcce3d1083e9,FTL,trip-153748024810533045,IND581303AAA,Karwar_Central_D_1 (Karnataka),IND581400AAB,Mallapur_ShtDRDPP_D (Karnataka),2018-09-21 03:14:19.160558,2018-09-21 04:17:19.879831,63.0,False,24,2018-09-21 03:17:25.592247,24.62770846643258,49.0,41.0,44.5363,1.195121951219512,7.0,4.0,4.3154,1.75
training,2018-09-20 21:50:48.105669,thanos::sroute:05c1c3a2-b159-49cc-89ae-bcce3d1083e9,FTL,trip-153748024810533045,IND581400AAB,Mallapur_ShtDRDPP_D (Karnataka),IND581325AAA,Dandeli_RKComplx_D (Karnataka),2018-09-21 04:17:19.879831,2018-09-21 06:30:08.943774,132.0,True,22,2018-09-21 04:37:24,43.9986391102985,102.0,60.0,63.6215,1.7,102.0,60.0,63.6215,1.7
training,2018-09-20 21:50:48.105669,thanos::sroute:05c1c3a2-b159-49cc-89ae-bcce3d1083e9,FTL,trip-153748024810533045,IND581400AAB,Mallapur_ShtDRDPP_D (Karnataka),IND581325AAA,Dandeli_RKComplx_D (Karnataka),2018-09-21 04:17:19.879831,2018-09-21 06:30:08.943774,132.0,True,44,2018-09-21 04:33:20,44.86441661198169,106.0,61.0,65.2267,1.7377049180327868,4.0,1.0,1.6052,4.0
training,2018-09-20 21:50:48.105669,thanos::sroute:05c1c3a2-b159-49cc-89ae-bcce3d1083e9,FTL,trip-153748024810533045,IND581400AAB,Mallapur_ShtDRDPP_D (Karnataka),IND581325AAA,Dandeli_RKComplx_D (Karnataka),2018-09-21 04:17:19.879831,2018-09-21 06:30:08.943774,132.0,False,48,2018-09-21 04:17:23.193980,48.893118801115484,122.0,110.0,121.6071,1.1090909090909091,15.0,75.0,80.9586,0.2
training,2018-09-20 21:50:48.105669,thanos::sroute:05c1c3a2-b159-49cc-89ae-bcce3d1083e9,FTL,trip-153748024810533045,IND581325AAA,Dandeli_RKComplx_D (Karnataka),IND580028AAA,Hubli_Adargchi_IP (Karnataka),2018-09-21 06:30:08.943774,2018-09-21 09:22:19.210096,172.0,True,22,2018-09-21 08:05:26,22.673891065692008,41.0,23.0,32.0242,1.7826086956521738,41.0,23.0,32.0242,1.7826086956521738
training,2018-09-20 21:50:48.105669,thanos::sroute:05c1c3a2-b159-49cc-89ae-bcce3d1083e9,FTL,trip-153748024810533045,IND581325AAA,Dandeli_RKComplx_D (Karnataka),IND580028AAA,Hubli_Adargchi_IP (Karnataka),2018-09-21 06:30:08.943774,2018-09-21 09:22:19.210096,172.0,True,44,2018-09-21 07:07:24,46.35218248211865,99.0,53.0,61.7711,1.8679245283018868,58.0,35.0,38.0351,1.6571428571428573
training,2018-09-20 21:50:48.105669,thanos::sroute:05c1c3a2-b159-49cc-89ae-bcce3d1083e9,FTL,trip-153748024810533045,IND581325AAA,Dandeli_RKComplx_D (Karnataka),IND580028AAA,Hubli_Adargchi_IP (Karnataka),2018-09-21 06:30:08.943774,2018-09-21 09:22:19.210096,172.0,False,56,2018-09-21 06:51:19,56.31042056944827,116.0,65.0,74.47739999999999,1.7846153846153847,16.0,12.0,13.5271,1.3333333333333333
training,2018-09-20 21:50:48.105669,thanos::sroute:05c1c3a2-b159-49cc-89ae-bcce3d1083e9,FTL,trip-153748024810533045,IND580028AAA,Hubli_Adargchi_IP (Karnataka),IND403726AAA,Goa_Hub (Goa),2018-09-21 09:22:19.210096,2018-09-21 20:17:13.228067,654.0,True,22,2018-09-21 19:13:18,23.131154595361306,60.0,36.0,38.1079,1.6666666666666667,60.0,36.0,38.1079,1.6666666666666667
training,2018-09-20 21:50:48.105669,thanos::sroute:05c1c3a2-b159-49cc-89ae-bcce3d1083e9,FTL,trip-153748024810533045,IND580028AAA,Hubli_Adargchi_IP (Karnataka),IND403726AAA,Goa_Hub (Goa),2018-09-21 09:22:19.210096,2018-09-21 20:17:13.228067,654.0,True,44,2018-09-21 16:33:18,44.25450537262481,220.0,60.0,72.12339999999999,3.6666666666666665,160.0,24.0,34.0155,6.666666666666667
training,2018-09-20 21:50:48.105669,thanos::sroute:05c1c3a2-b159-49cc-89ae-bcce3d1083e9,FTL,trip-153748024810533045,IND580028AAA,Hubli_Adargchi_IP (Karnataka),IND403726AAA,Goa_Hub (Goa),2018-09-21 09:22:19.210096,2018-09-21 20:17:13.228067,654.0,True,66,2018-09-21 15:45:23,68.60489229708202,267.0,81.0,100.776,3.2962962962962963,47.0,20.0,28.6527,2.35
training,2018-09-20 21:50:48.105669,thanos::sroute:05c1c3a2-b159-49cc-89ae-bcce3d1083e9,FTL,trip-153748024810533045,IND580028AAA,Hubli_Adargchi_IP (Karnataka),IND403726AAA,Goa_Hub (Goa),2018-09-21 09:22:19.210096,2018-09-21 20:17:13.228067,654.0,True,88,2018-09-21 15:09:23,89.19941435935974,303.0,98.0,125.2591,3.091836734693877,36.0,17.0,24.483,2.117647058823529
training,2018-09-20 21:50:48.105669,thanos::sroute:05c1c3a2-b159-49cc-89ae-bcce3d1083e9,FTL,trip-153748024810533045,IND580028AAA,Hubli_Adargchi_IP (Karnataka),IND403726AAA,Goa_Hub (Goa),2018-09-21 09:22:19.210096,2018-09-21 20:17:13.228067,654.0,True,110,2018-09-21 14:37:19,110.07339774273387,336.0,114.0,148.4825,2.9473684210526314,32.0,16.0,23.2235,2.0
training,2018-09-20 21:50:48.105669,thanos::sroute:05c1c3a2-b159-49cc-89ae-bcce3d1083e9,FTL,trip-153748024810533045,IND580028AAA,Hubli_Adargchi_IP (Karnataka),IND403726AAA,Goa_Hub (Goa),2018-09-21 09:22:19.210096,2018-09-21 20:17:13.228067,654.0,True,132,2018-09-21 13:53:20,132.01118023649698,380.0,136.0,178.615,2.794117647058824,43.0,21.0,30.1325,2.0476190476190474
